"Molecule ChEMBL ID","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","Target ChEMBL ID","Energy","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA9","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
"CHEMBL213575","NC(CSCc1oc(-c2ccccc2)cc1C(=O)O)C(=O)O","IC50","'='",4100,"nM","CHEMBL4372",39.50833062988074,2.2899000000000003,82.87650000000005,151.8460608717267,113.76,321.35399999999976,321.06709358000035,6,4,8,3,7,0,7,22,37,1,1,2,2,0,0,1,0,0,1,0,0,0.2,11.213199919210862,6.173096540533157,4.102390771504029,2.668555712609357,1.67089408543653,12.567523731533075,3.4900183358082355,2.085686995894633,1.2034286907711853,-2.25,5.43272287153406,7.146975425330813,3.896510831825517,5.719716975726273,33.87907631161793,10.499494069221981,0,31.196580212515673,40.67166318303311,2.8236841566564013,14.186098225036705,0,0,0,11.761884949391115,42.12586996194025,2.8623993144652684,0,5.719716975726273,11.722849353499804,5.704956885150159,47.578211156551205,0,11.323698910571437,23.700495525294812,20.354484294994045,4.794537184071822,4.794537184071822,11.761884949391115,0,30.212093538316473,6.042418707663295,16.751442601528034,15.300266778341697,25.92552295445192,0,0,2.8623993144652684,11.938610575903699,15,0,0,0,0,1,0,1,0,4,1,22,25,2,0,6,5,0,8,11,6,0,0,0,0,2,3,3,3,1,10,0,0,0,1,1,0,0,0,0,0,0
"CHEMBL213144","CC1=C(C#N)C(=O)NC(=O)/C1=C\c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1","IC50","'='",10800,"nM","CHEMBL4372",-78.2789331635238,1.4738800000000003,94.9569,172.62226534040158,143.26,383.3849999999998,383.05759151600034,8,3,5,2,6,2,9,27,40,0,0,3,2,0,1,1,0,1,1,0,0,0.05555555555555555,13.60762711021078,8.147411967378623,6.131793744827042,3.781951657021744,2.216593527505682,13.048989425077858,4.773412774706862,3.061919992621423,1.8565776953055213,-3.4799999999999995,8.038990822423434,6.677579209624809,3.5724930317117387,10.434836589460406,20.23215644303195,19.612365521551226,11.33111286753076,26.31972509787232,62.2864602487587,4.235526234984602,17.375770656607003,0,0,0,0,40.36713408621274,5.261891554738487,5.309813353288376,5.12502323617203,11.747375592813455,0,58.734073255062015,0,17.39292022336371,27.889722358146162,4.417150937053347,14.898887721432018,13.542820220500968,5.261891554738487,0,0,54.731580639380276,15.248831690276923,14.490793368709314,25.986504837266825,1.4118420783282006,10.023291153407584,11.814359458703011,0,18,0,0,0,0,1,0,2,1,4,1,27,19,5,1,11,6,0,5,13,8,0,0,0,0,5,1,2,2,1,16,0,0,0,1,2,0,0,0,0,0,0
"CHEMBL199584","COc1ccc(-c2cnc(/C=C3\SC(=S)N(CC(=O)O)C3=O)s2)cc1OC","IC50","'='",5000,"nM","CHEMBL4372",-1.0452167680379416,3.113100000000001,108.16880000000003,187.9149609209258,88.96,422.50899999999996,422.0064845480003,7,1,8,1,9,1,10,27,41,0,0,3,2,1,1,1,1,1,1,0,0,0.17647058823529413,15.109903257494,8.60876518385239,7.077493631987497,4.984349208913181,3.661037354960347,13.475772021996937,4.434235391192146,2.8275400524450727,1.7639719260140898,-2.4299999999999997,8.293050425933773,8.070927069356404,4.123496306719446,9.473725907600098,51.76248014784834,9.589074368143644,0,22.827484927065623,29.20528784769469,0,17.923870088666497,0,0,11.49902366656781,35.316544270372546,41.991469697063835,1.4311996572326342,9.883888251797686,0,0,20.572764602081122,34.21291154454745,0,21.939622351966104,57.56563511927044,14.58253409870731,14.48898409899412,4.9839785209472085,0,11.336785877934737,23.97975839243781,29.742779360722444,6.172895210814761,41.678049855569405,15.825017466727681,11.49902366656781,0,7.33837938658414,5.969305287951849,17,0,0,0,0,3,0,0,2,5,0,27,23,4,0,11,5,0,8,12,7,0,0,0,0,3,3,2,3,3,13,0,0,0,2,1,0,0,0,0,0,0
"CHEMBL3634969","Cc1cc(S(=O)(=O)N(CCCCCN)[C@H](C)C(=O)NO)ccc1F.O=C(O)C(F)(F)F","IC50","'='",1300,"nM","CHEMBL4372",24.288954901281844,1.14772,87.32540000000003,175.18170650581934,112.73,361.43899999999957,361.1471554680007,7,4,13,3,5,1,9,24,48,1,0,1,1,0,0,0,0,0,1,0,0,0.5333333333333333,12.077343292756144,6.880202751772478,5.229732900891004,3.54364709183583,2.1761477686012705,17.190028499935575,3.506203559100717,2.0690375658479025,1.0982531020016557,-1.55,4.7873976439126285,9.069276060873367,4.97093985584422,11.19283832312952,42.85133836300201,14.817828337479405,12.669112958341575,58.94928943638528,23.02273959850766,5.666725892217236,0,0,4.39041504767482,0,0,55.89418005274105,0,9.77833733869948,5.719716975726273,43.73593488244692,12.99371936863189,29.507928455732774,0,0,15.930470882759089,5.719716975726273,10.00407100511562,18.281333379407002,4.305215991296234,0,6.372924901329379,56.63720133625294,28.42899658303946,10.378517700198655,14.658797466051942,1.4118420783282006,11.454490810640218,5.907179729351506,0,15,1,0,0,0,1,0,3,0,4,0,24,39,3,0,3,3,0,13,11,7,0,0,0,0,4,1,4,9,0,6,0,0,0,0,1,0,0,0,0,0,0
"CHEMBL403034","CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(O)c1","IC50","'='",15000,"nM","CHEMBL4372",-15.757716350202298,6.751500000000008,121.07030000000006,234.8107397042652,69.56,403.6069999999994,403.3086441720011,4,3,20,3,3,1,4,29,70,0,0,1,1,0,0,0,0,0,1,0,0,0.64,14.171958466891548,7.059586031195753,3.9370076526223254,2.059473891852819,1.0590708301845624,27.323296207623436,3.9370076526223254,2.059473891852819,1.0590708301845624,-1.9700000000000002,3.957249564716987,16.936837321984935,13.777314183043902,5.309813353288376,18.987195426031203,11.291396868387768,0,153.7251173620722,30.231399615061015,1.4118420783282006,0,0,0,11.49902366656781,0,68.51282077908286,2.8623993144652684,5.309813353288376,0,102.56970042022296,0,35.79485110675802,0,11.49902366656781,5.907179729351506,15.5274297355028,4.794537184071822,0,0,0,75.98185352766512,49.51291341367048,55.363299826922194,9.59530989319154,0,12.910865744896011,5.907179729351506,2.8623993144652684,0,25,0,0,0,0,0,0,1,0,3,0,29,62,2,0,3,3,0,20,7,4,0,0,0,0,1,2,4,16,0,6,0,0,0,0,1,0,0,0,0,0,0
"CHEMBL3634974","CC(=O)NCc1cccc(CN([C@H](C)C(=O)NO)S(=O)(=O)c2ccc(F)c(C)c2)c1","IC50","'='",15000,"nM","CHEMBL4372",-0.14261408300735967,1.85502,107.21970000000005,208.1872955518875,115.81,437.49299999999977,437.14207008800065,8,3,12,3,5,2,10,30,54,1,0,2,2,0,0,0,0,0,2,0,0,0.3,14.985591583220007,8.55793369475439,6.521688864174479,4.312897436044575,2.747639959831282,18.92054584741753,4.798159522384191,2.838287910056645,1.6241017467729033,-2.819999999999999,6.841960889282478,9.788325641747186,5.620406866874928,10.782934700691623,35.764798723721626,32.60608489018312,12.669112958341575,59.18006838925702,47.192414429160834,4.254883813889036,0,0,4.39041504767482,0,0,60.64763371465491,0,15.088150691987856,0,44.46277166438634,0,64.80450626977995,0,0,21.837650612110593,5.309813353288376,14.79860818918744,18.281333379407002,4.305215991296234,0,24.16967483065318,48.52139483267223,34.923955603799996,18.603069037219974,11.83511330939554,2.8236841566564013,17.361670539991724,5.907179729351506,0,20,1,0,0,0,1,0,3,0,5,0,30,39,4,0,6,6,0,12,13,8,0,0,0,0,5,1,5,7,0,12,0,0,0,0,2,0,0,0,0,0,0
"CHEMBL3634968","Cc1cc(S(=O)(=O)N(CCCCCCN)[C@H](C)C(=O)NO)ccc1F.Cl","IC50","'='",1100,"nM","CHEMBL4372",24.386987061304286,1.5378200000000002,91.94240000000005,184.35658962055155,112.73,375.46599999999955,375.16280553200073,7,4,14,3,5,1,9,25,51,1,0,1,1,0,0,0,0,0,1,0,0,0.5625,12.577343292756144,7.130202751772478,5.354732900891004,3.60614709183583,2.2073977686012705,18.440028499935572,3.631203559100717,2.1315375658479025,1.1295031020016555,-1.55,4.833291024321121,9.80937948865268,5.738071005880994,11.19283832312952,42.85133836300201,14.817828337479405,12.669112958341575,68.06373145005509,23.02273959850766,5.666725892217236,0,0,4.39041504767482,0,0,58.635697165081496,0,9.77833733869948,5.719716975726273,50.108859783776296,12.99371936863189,29.507928455732774,0,0,15.930470882759089,5.719716975726273,10.00407100511562,18.281333379407002,4.305215991296234,0,12.745849802658759,56.63720133625294,31.1705136953799,10.378517700198655,14.658797466051942,1.4118420783282006,11.454490810640218,5.907179729351506,0,16,1,0,0,0,1,0,3,0,4,0,25,42,3,0,3,3,0,14,11,7,0,0,0,0,4,1,4,10,0,6,0,0,0,0,1,0,0,0,0,0,0
"CHEMBL3098997","Cc1cc(N)c2cc(NC(=O)c3cccc(-c4cncc5ccccc45)c3)ccc2n1","IC50","'='",21000,"nM","CHEMBL4372",98.94144714455868,5.592920000000003,126.0246,207.40295566651739,80.89999999999999,404.47299999999984,404.1637112600006,5,3,5,2,4,1,5,31,51,0,0,5,5,0,0,2,0,0,3,0,0,0.038461538461538464,15.197102672463696,8.519371729481785,6.0085967497833455,4.0518464055746035,2.7088068720791476,18.36101251598166,6.0085967497833455,4.0518464055746035,2.7088068720791476,-4.249999999999999,6.886620641122085,7.536079011018543,3.573913879277201,11.029530329014648,15.875136771245923,0,6.851892117295679,39.35481212551103,84.85481491358908,4.235526234984602,32.80227634440464,0,11.374772549367124,0,0,32.33295887395016,0,9.967957041894417,0,6.851892117295679,11.029530329014648,96.11219440013454,0,11.126902983393991,38.95732563972928,11.029530329014648,14.76249422596624,0,0,0,36.25451224597977,54.056080069437236,55.426118046679356,24.707320503999338,0,4.235526234984602,0,5.907179729351506,0,26,0,0,0,0,0,0,2,2,1,0,31,26,1,0,14,14,0,5,6,5,0,0,0,0,1,0,3,1,2,24,0,0,0,0,5,0,0,0,0,4,2
"CHEMBL562245","O=S(=O)(Nc1sccc1-c1nc2ccccc2s1)c1ccc(F)cc1","IC50","'='",16000,"nM","CHEMBL4372",1.3178825307872202,4.9647000000000014,100.14150000000002,166.71653619816334,59.06,390.48599999999993,389.9966688120003,4,1,4,1,5,0,8,25,36,0,0,4,4,0,0,2,0,0,2,0,0,0,14.263122859111636,9.46938736573869,7.750458047252857,5.77037204751032,4.427077345580185,11.843544470582556,4.415485503003994,2.830659358713288,1.7831348248741345,-2.289999999999999,7.942697307802673,6.2140347646633645,3.154162008936604,4.715119613734132,13.401775505276145,10.023291153407584,5.817220841045895,13.7075855617022,64.63336625415502,1.4118420783282006,20.787695822635122,0,9.391497024362685,0,22.673571755869474,27.927639672034154,0,4.9839785209472085,0,4.895483475517775,4.715119613734132,65.55510361968314,0,10.571075188549761,47.91456552005029,0,4.715119613734132,17.792190552950963,0,22.673571755869474,12.08483741532659,47.65304536331066,5.563451491696996,28.819689671305333,15.825926514586527,1.4118420783282006,0,10.023291153407584,0,17,1,0,0,0,3,0,1,1,2,0,25,16,2,0,11,10,0,4,6,4,0,0,0,0,3,0,1,1,3,17,0,0,0,2,2,0,0,0,0,2,1
"CHEMBL550900","CC(C)(C)c1ccc(S(=O)(=O)Nc2sccc2-c2nc3ccccc3s2)cc1","IC50","'='",13000,"nM","CHEMBL4372",26.321746573943162,6.123100000000004,118.88350000000003,200.6555037543338,59.06,428.6039999999998,428.06869088000053,4,1,4,1,5,0,7,28,48,0,0,4,4,0,0,2,0,0,2,0,0,0.19047619047619047,15.885158386102411,10.280405129234076,8.561475810748243,6.175880929258013,4.629831786454031,17.154562234077943,5.22650326649938,3.2361682404609793,1.9858892657479803,-2.2199999999999998,6.652761052333771,6.988063200549119,3.696274487885142,4.715119613734132,13.401775505276145,15.438281622804364,0,52.16354041081826,64.63336625415502,1.4118420783282006,20.787695822635122,0,5.001081976687867,0,22.673571755869474,35.87405162989132,0,4.9839785209472085,0,30.866150296801592,4.715119613734132,65.30133427033425,0,10.571075188549761,47.91456552005029,0,4.715119613734132,13.401775505276145,0,22.673571755869474,44.725351182540216,46.54664990907785,17.900278497228975,28.819689671305333,10.008705673540632,1.4118420783282006,0,10.023291153407584,0,21,0,0,0,0,3,0,1,1,2,0,28,28,2,0,11,10,0,4,6,4,0,0,0,0,2,0,1,5,3,17,0,0,0,2,2,0,0,0,0,2,1
"CHEMBL563808","O=S(=O)(Nc1sccc1-c1nc2ccccc2s1)c1cccc(C(F)(F)F)c1","IC50","'='",16000,"nM","CHEMBL4372",27.67305066451199,5.844400000000002,105.18550000000002,181.41254911841244,59.06,440.49299999999994,439.9934752520003,4,1,4,1,5,0,10,28,39,0,0,4,4,0,0,2,0,0,2,0,0,0.05555555555555555,15.51905180513009,10.097351838747919,8.309234879790877,6.0843542840149345,4.660615018294466,12.471508943591783,4.974262335542015,3.1446415952179025,1.965641461280433,-2.429999999999999,9.858456862752988,6.871302265121674,3.622682238136872,4.715119613734132,13.401775505276145,16.199589670851058,0,19.271037053399194,64.63336625415502,1.4118420783282006,20.787695822635122,0,18.172327119712325,0,22.673571755869474,36.708469767383804,0,4.9839785209472085,0,11.071781992961249,4.715119613734132,65.30133427033425,0,10.571075188549761,47.91456552005029,0,4.715119613734132,13.401775505276145,13.171245143024459,22.673571755869474,18.127256122989884,41.610626655647366,5.563451491696996,34.383141163002335,10.008705673540632,1.4118420783282006,0,10.023291153407584,6.176298517443475,18,3,0,0,0,3,0,1,1,2,0,28,19,2,0,11,10,0,4,6,4,0,0,0,0,5,0,1,2,3,17,0,0,0,2,2,0,0,0,0,2,1
"CHEMBL564053","Cc1c(S(=O)(=O)Nc2sccc2-c2nc3ccccc3s2)sc2ccccc12","IC50","'='",10000,"nM","CHEMBL4372",9.517081840428911,6.348720000000003,120.30350000000003,193.45288221228384,59.06,442.61199999999997,441.9938116880004,4,1,5,1,6,0,8,28,42,0,0,5,5,0,0,3,0,0,2,0,0,0.05,16.609903257493997,11.255150000625665,9.855034464291933,8.21147779359407,6.510568089244423,14.312810524541804,5.241022817680611,3.537415499168386,2.345224385684138,-2.259999999999999,8.234749181941176,6.664518901056503,2.928978914159526,4.715119613734132,13.401775505276145,10.023291153407584,6.851892117295679,23.383312721909853,63.94706195615933,1.4118420783282006,30.873839953569018,0,5.001081976687867,0,34.01035763380421,27.649500292869995,0,4.9839785209472085,0,11.061071294817758,4.715119613734132,65.30133427033425,0,10.571075188549761,69.33749552891892,0,4.715119613734132,13.401775505276145,0,34.01035763380421,30.212093538316473,47.32735706377825,14.375647076676756,23.92420619578756,14.21788485106271,1.4118420783282006,0,10.023291153407584,0,20,0,0,0,0,4,0,1,1,2,0,28,19,2,0,13,12,0,5,6,4,0,0,0,0,2,0,1,2,4,19,0,0,0,3,2,0,0,0,0,4,2
"CHEMBL559516","Cc1csc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1-c1nc2ccccc2s1","IC50","'='",11000,"nM","CHEMBL4372",43.026882239719825,5.042220000000002,111.5749,186.37885963246913,102.2,431.52,431.00681889600037,7,1,6,1,7,0,10,28,41,0,0,4,4,0,0,2,0,0,2,0,0,0.05555555555555555,15.648868562530094,10.119160298654165,8.292192393583269,6.248351622892007,4.812561941632473,13.493317403498033,4.957219849334408,3.206576861479007,2.015526312002472,-2.819999999999999,8.681517284780849,6.968156302956204,3.3689074588754493,4.715119613734132,18.325086554093815,10.023291153407584,16.966210386061253,22.012554165739633,58.59094754649173,1.4118420783282006,20.787695822635122,0,10.688468251371429,0,22.673571755869474,31.20205278551744,0,4.9839785209472085,0,11.747375592813455,4.715119613734132,69.37323383143652,0,10.571075188549761,53.60195179473385,0,14.829437882499704,13.401775505276145,0,22.673571755869474,12.08483741532659,41.941132849313455,21.760564575534243,32.372242163952784,10.008705673540632,1.4118420783282006,0,15.710677428091145,0,18,0,0,0,0,3,0,2,1,4,0,28,20,3,0,11,10,0,6,12,7,0,0,1,1,4,0,2,2,3,17,0,0,0,2,2,0,0,0,0,2,1
"CHEMBL3216444","Cl.Cl.N=C(N)c1ccc(Oc2ccc(-c3cc4ccc(C(=N)N)cc4[nH]3)cc2)cc1","IC50","'='",35000,"nM","CHEMBL4372",-10.238503376454949,4.195340000000002,112.2829,188.4311652640864,124.76000000000002,369.4279999999997,369.1589602280006,6,7,5,5,3,0,6,28,47,0,0,4,4,0,0,1,0,0,3,0,0,0,13.644316267963655,7.499889076963738,5.216540952954733,3.3519788803387667,2.0954083105353276,16.630384245463446,5.216540952954733,3.3519788803387667,2.0954083105353276,-4.059999999999999,5.969376774119451,6.922301945657597,3.4325913519649816,16.176296905252595,16.64824284174379,0,10.804616710147132,27.576005657436628,72.50902449195954,9.882894548297404,22.160304418626517,0,0,11.49902366656781,0,31.068860176140085,10.804616710147132,4.977003270229252,11.439433951452546,0,0,83.63592747535355,0,22.75640315311327,22.574164503595597,21.153300175481846,10.804616710147132,0,0,0,12.08483741532659,65.98763856832994,27.72375591032351,16.44910267404264,23.17026323808235,9.882894548297404,0,0,0,22,0,0,0,0,0,0,4,1,1,0,28,26,2,0,11,11,0,5,7,6,0,0,0,0,0,3,4,0,0,21,0,0,0,1,3,0,0,0,0,2,1
"CHEMBL552305","Cc1csc(NS(=O)(=O)c2ccc(-c3ccccc3)cc2)c1-c1nc2ccccc2s1","IC50","'='",17000,"nM","CHEMBL4372",31.445520854650777,6.801020000000005,130.35649999999995,213.80783061687245,59.06,462.6209999999999,462.0530408160005,4,1,6,1,5,0,7,31,49,0,0,5,5,0,0,2,0,0,3,0,0,0.041666666666666664,17.385158386102407,11.280405129234076,9.061475810748243,6.828974038181962,5.2278731492774515,17.154562234077943,5.726503266499378,3.787199276768962,2.43083751964745,-2.9999999999999987,8.1648,7.921875,3.87396694214876,4.715119613734132,13.401775505276145,10.023291153407584,6.851892117295679,28.86634694659073,88.80304108480823,1.4118420783282006,31.91459880602911,0,5.001081976687867,0,22.673571755869474,33.13253451755087,0,4.9839785209472085,0,11.747375592813455,4.715119613734132,89.47100910098746,0,21.697978171943753,47.91456552005029,0,4.715119613734132,13.401775505276145,0,22.673571755869474,54.38176836896965,53.068035832707444,9.675727160207655,34.30272389598622,10.008705673540632,1.4118420783282006,0,10.023291153407584,0,24,0,0,0,0,3,0,1,1,2,0,31,24,2,0,14,13,0,6,6,4,0,0,0,0,2,0,1,2,3,23,0,0,0,2,3,0,0,0,0,2,1
"CHEMBL201674","Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C(C)(C)C)ccc1F","IC50","'='",2300,"nM","CHEMBL4372",22.041411548939877,1.3325199999999993,74.63070000000002,149.81905096034066,95.5,318.36999999999966,318.1049563080005,6,3,6,3,4,1,8,21,40,1,0,1,1,0,0,0,0,0,1,0,0,0.46153846153846156,10.630129697256185,6.182989156272519,4.9954614255134535,2.996875616458279,1.9374521318332325,14.045601308935659,3.4545062695582205,1.853911474805392,0.9797366109423749,-1.51,4.497693319674019,6.08417477795977,4.226606666615665,10.188240961137378,25.552403003073884,14.817828337479405,18.084103427738356,48.05126474230759,23.02273959850766,4.254883813889036,0,0,4.39041504767482,0,0,48.999303749731965,0,10.188240961137378,5.41499046939678,38.320944413050135,0,29.507928455732774,0,0,15.930470882759089,0,10.00407100511562,18.281333379407002,4.715119613734132,0,20.555676351887037,35.95759020137934,16.44910267404264,10.378517700198655,13.246955387723741,1.4118420783282006,11.454490810640218,5.907179729351506,0,13,1,0,0,0,1,0,2,0,4,0,21,31,3,0,3,3,0,6,10,6,0,0,0,0,4,1,3,7,0,6,0,0,0,0,1,0,0,0,0,0,0
"CHEMBL3098977","Cc1cc(N)c2cc(NC(=O)Nc3ccc(-c4ccccc4)cc3)ccc2n1","IC50","'='",79000,"nM","CHEMBL4372",15.162903544395704,5.436420000000004,115.4118,191.10956196968206,80.03999999999999,368.43999999999977,368.1637112600006,5,4,5,3,3,2,5,28,48,0,0,4,4,0,0,1,0,0,3,0,0,0.043478260869565216,13.697102672463695,7.519371729481785,5.111018371209919,3.253419382229928,2.0933574861674638,17.308226111481616,5.111018371209919,3.253419382229928,2.0933574861674638,-3.8599999999999985,5.816809201200479,7.404179606036687,3.7832595332481214,16.339343682303024,11.01509303328528,0,6.851892117295679,27.626064893571975,78.55144319962284,5.6473683133128025,22.029827915475046,0,21.85669600812251,0,0,32.374042396108145,0,4.9839785209472085,0,6.851892117295679,16.339343682303024,84.24537119447132,0,11.126902983393991,33.99619826846981,16.339343682303024,4.9839785209472085,4.794537184071822,0,0,42.29693095364306,54.23330734666944,32.2545867018746,23.336561947829118,0,5.6473683133128025,0,0,6.031114512338072,23,0,0,0,0,0,0,3,1,1,0,28,27,1,0,12,11,0,5,6,5,0,0,0,0,1,0,4,1,1,21,0,0,0,0,4,0,0,0,0,2,1
"CHEMBL204699","CC(C)[C@@H](NS(=O)(=O)Cc1cccc(Cl)c1)C(=O)NO","IC50","'='",16600,"nM","CHEMBL4372",34.92078030076837,1.2893999999999997,75.76670000000003,146.7818986695639,95.5,320.7979999999997,320.05975570400045,6,3,9,3,4,1,8,20,37,1,0,1,1,0,0,0,0,0,1,0,0,0.4166666666666667,10.88605864327464,6.310953629281747,4.692239680674783,2.633279955022954,1.8358680270637653,12.795601308935659,2.977444196942254,1.5592873364496458,0.8787339580199569,-1.1500000000000001,4.673147353862853,7.0299049134962495,5.085888132304486,10.188240961137378,25.552403003073884,20.522785222629565,5.893957685363079,38.45785551267144,24.16967483065318,9.277517127630363,0,0,0,0,11.600939890232516,41.86737158971668,0,10.188240961137378,5.893957685363079,25.426633588091164,0,34.7557596360915,0,0,27.531410772991606,0,10.00407100511562,18.606037945466316,0,0,37.38956154015047,23.542246592386665,17.359460319273307,12.558749666001258,7.429734546677846,1.4118420783282006,11.454490810640218,5.907179729351506,0,12,0,1,0,0,1,0,2,0,4,0,20,28,3,0,3,3,0,9,10,6,0,0,0,0,4,1,3,6,0,6,0,0,0,0,1,0,0,0,0,0,0
"CHEMBL204070","Cc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)C(C)C)cc1F","IC50","'='",5180,"nM","CHEMBL4372",-2.107575047430043,0.9424199999999999,70.01370000000001,140.64416784560845,95.5,304.3429999999997,304.08930624400045,6,3,9,3,4,1,8,20,37,1,0,1,1,0,0,0,0,0,1,0,0,0.4166666666666667,10.130129697256185,5.932989156272519,4.6204614255134535,2.8784739170207843,1.7968376460461581,12.795601308935659,3.07950626955822,1.735509775367897,0.8972208704315243,-1.51,4.49060164817301,6.293346459792714,3.7482113245347346,10.188240961137378,25.552403003073884,14.817828337479405,18.563070643704652,38.45785551267144,23.02273959850766,4.254883813889036,0,0,4.39041504767482,0,0,46.25778663739151,0,10.188240961137378,5.893957685363079,31.46905229575446,0,29.507928455732774,0,0,15.930470882759089,0,10.00407100511562,18.281333379407002,4.715119613734132,0,19.746202942254655,30.394138709682345,13.7075855617022,10.378517700198655,13.246955387723741,1.4118420783282006,11.454490810640218,5.907179729351506,0,12,1,0,0,0,1,0,2,0,4,0,20,28,3,0,3,3,0,9,10,6,0,0,0,0,4,1,3,6,0,6,0,0,0,0,1,0,0,0,0,0,0
"CHEMBL3098983","Cc1cc(N)c2cc(NC(=O)NCc3ccccc3Cl)ccc2n1","IC50","'='",61000,"nM","CHEMBL4372",-31.083161818661424,4.100520000000002,98.20280000000002,168.50576460439285,80.03999999999999,340.81399999999974,340.1090888440005,5,4,5,3,3,2,6,24,41,0,0,3,3,0,0,1,0,0,2,0,0,0.1111111111111111,12.330996091491377,6.586318438995626,4.5661616818487705,2.8727277149278145,1.7506589594211812,14.49720834798623,4.188197208839543,2.5892543601708944,1.6139101284324486,-2.789999999999999,5.358030103830048,6.76212651761835,3.575333450525826,16.339343682303024,11.01509303328528,6.496859684315945,6.851892117295679,29.07724071675831,48.33934966130636,10.670001627054129,10.902924932081056,0,16.169309733438947,0,11.600939890232516,28.261766727597482,0,10.293791874235584,0,13.348751801611623,11.029530329014648,64.61936246159314,0,0,39.90975188401877,16.339343682303024,4.9839785209472085,4.794537184071822,0,0,29.7281960132224,42.627437147309145,38.08669342524832,19.22428627931846,0,5.6473683133128025,0,0,6.031114512338072,18,0,1,0,0,0,0,3,1,1,0,24,25,1,0,9,8,0,5,6,5,0,0,0,0,2,0,4,2,1,15,0,0,0,0,3,0,0,0,0,2,1
